fact_id,area,page_title,page_url,claim,quote,tier,gap_flag,last_verified,page_fingerprint
OA-0072,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"A scanner configured lower in run order can still fill before a higher-priority scanner if its execution method is faster, producing out-of-order fills relative to the configured automation order.","This can happen when Scanner 1 has an execution method that is slower than Scanner 2, and Scanner 2 fills an order prior to Scanner 1.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0073,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"The overall run order across automation types is: Exit Options, then Scheduled Events, then Monitors, then Scanners.","The overall order of automations are: Exit Options, Scheduled Events, Monitors and Scanners.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0074,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,The platform has two loop types: Position loops and Symbol loops.,"The platform employs two different loop types -- [Position](https://optionalpha.com/help/loops) and [Symbol](https://optionalpha.com/help/loops). Loops give you the ability to cycle through, or loop, a group of positions or symbols to check for other logic conditions down your decision tree.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0075,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"Although scanner and monitor automation groups run synchronously, loops inside them do not run synchronously — deliberately, because synchronous loop iteration would cause excessively long execution time; instead each loop iteration runs the full decision-tree logic for one symbol at a time, sequentially.","Although scanner automation groups and monitor automation groups operate in a synchronous manner, loops inside them do not, and modifying this behavior would result in excessively long execution time. When a loop executes, the full logic of the decision tree is run for each symbol sequentially one after another.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0076,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"A Position loop always processes positions in Oldest-to-Newest order, but Option Alpha reserves the right to change how the underlying cache system determines and returns that ordering.","When looping through Positions, the processing order is always Oldest to Newest. However, be aware that we reserve the right to change the way the cache system works and the behavior of how it returns the list of positions.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0077,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"In a multi-symbol loop using percentage-based allocation per trade, it is not guaranteed that the percentage of available capital is distributed to symbols in the same order they appear in the loop.","When using a multi-symbol loop with a percentage-based allocation for each trade, it is not guaranteed that the % of available capital is distributed in the same order as the symbols inside of the loop.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0078,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"Capital use for a loop is computed by first determining total available capital, then the desired per-position amount, then how many contracts or shares fit into that amount given margin requirements.","Capital use is done by first figuring out how much there is total, then how much can be used based on the desired per position amount, and finally how many contracts/shares can fit into that amount based on margin requirements.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0079,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"In a $10k-total, 45%-net-liquid-per-position symbol loop over SPY, QQQ, TLT run 100 times in a test environment, allocation is deterministic (45% SPY, 45% QQQ, ~10% TLT every time) because there is no processor-time contention.","**Example:** Using $10k Total Allocation, 45% Net Liquid per position, with SPY, QQQ, and TLT in a Symbol Loop.

If you run the SPY, QQQ, TLT example test 100 times in a test environment, it will almost certainly use 45% SPY, 45% QQQ, and \~10% TLT, 100 times out of 100, because that's the order in which they're initially called and no one is competing for processor time.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0080,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"Running the same percentage-allocation loop live, alongside hundreds of other bots contending for the same process and asynchronous data, means there is no guarantee which symbol ends up receiving the residual allocation (e.g. the ~10% in the SPY/QQQ/TLT example).","But the moment you run the same loop in an active environment with hundreds of other bots executed by the same process, and at the same time pulling and waiting on all kinds of asynchronous data (e.g., opportunity decisions, indicators, etc.) from other processes, there is no guarantee which symbol will end up with the \~10%.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0081,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"Whichever symbol reaches the order book first synchronously decrements the shared capital pool by its pending draw value first; this ordering is based purely on which symbol begins the open-position process first, not on which order fills or executes first (fills haven't happened yet at that point).",This means whichever symbol makes it to the order book first will get first dibs on decrementing the capital pool for itself. Nothing is based on fill or execution because that hasn't happened yet. The only certainty is whoever gets to the capital pool first and begins the process of opening a position gets to synchronously decrement the pool first with its pending draw value.,DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0082,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,Synchronously decrementing the capital pool as soon as a symbol begins opening a position (rather than waiting for fill) is the mechanism that keeps total bot allocation under its configured cap (e.g. $10k) at all times.,That is how we ensure the bot stays under $10k at all times. Poorly constructed logic will have the potential to yield unexpected results and it is encouraged to utilize other decisions to avoid common errors and warnings when utilizing loops.,DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0083,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"If a percentage-based allocation greater than 50% is used to open multiple positions, the contract/share amount of a subsequent position is intentionally reduced to avoid allocating more than 100% of bot capital.","If you attempt to open multiple positions using a percentage-based allocation amount greater than 50%, the subsequent position contract or share amount will be reduced intentionally to avoid an overallocation of more than 100% of bot capital.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
OA-0084,platform,Automation Behavior,https://docs.optionalpha.com/technical-documentation/platform/automation-behavior,"1-minute Exit Options can be assigned to a position via an automation's Open Position action, its Update Position Exit Options action, or the Manual Trading interface.","Any position can be assigned [1-minute Exit Options](https://optionalpha.com/help/exit-options) through an automation's Open Position action, its Update Position Exit Options action or the Manual Trading interface.",DOCUMENTED,,2026-08-04,58a0c395f11b5ce11d7642ff4567279e13388f73ab15b6c519c42fd922dd487c
